1989,341231000000.0,72.976,48.0129653089512,78751283.0,23.089259611728245,2.11360229832986,2.07233428712193,10.3555220757072,3.77250825726414,5.81159245394364,7.67713406046655,7.43475426874115,9.29638588526601,69.1574384033907,65.9704708310938,5.38557113400729,15.9679400380438,14.9812636720936,0.9613,2.53243053363675,36.55486833,269702000000.0,57469536.0,21281747.0,37810826.0,21.508346037823912,5.04208816899485,3.55200797887883,3915508.0,5.84945289566644,5.50425494582861,6.91873853502638,6.6450312848591,8.0589164776447,54462370.0,27008612.0,4.74434756394344,12574958.0,6133398.0,30405880445.163,707000000.0,28847800.0,1287000000.0,31631605144.5129,7146814.0,51.9870334238857,44.59760564955216,2.39707723299126,14.8746215585655,19.0482654968126,4.95977282733778,7.63728858358798,6.15379905409385,8.0834325621407,9.03437696724258,72.6081935997964,6.51965693697612,5.77123101145952,17.0362843244964,5.87948217902964,98876658479.0916,5.8832822314765165,2.78056955569753,60708676479.0917,3381095.0,628500.0,65.7034380219124,9.075171511808893,27.024,40940456.0,4.60471645327253,11713955.0,7798447.0,5.71760093835382,6.96996053667066,5.51854333592301,7.04147804840042,1.88004166666667,7.87007548849957,27453758.0,5.72587123988748,5.08323736748917,6441560.0,5.15367874066098
1990,421100000000.0,73.118,48.1123304772991,79433029.0,23.41013775247348,2.13556886374318,2.12055715198931,10.3550224657173,3.80840645907148,5.94857638300681,7.05685184672599,7.4712536522061,9.44730425664059,68.9575360252355,65.7195827585156,5.47745479196491,16.143053873774,15.1672684673865,0.8261,2.51843270660831,40.17502993,355686000000.0,58079842.0,21353187.0,38217081.0,21.606645433158814,5.19607380119318,3.62314547300614,3957387.0,5.83393845254678,5.62062527946674,6.39197835921293,6.7053963197987,8.20352742109705,54775060.0,27086949.0,4.8374203212488,12822917.0,6251333.0,32907856490.7095,716000000.0,31887000.0,1856000000.0,39834666879.765,7228538.0,51.8876695227009,45.01678318563229,2.29048999091337,14.8994101009906,19.1131487740979,5.17325584138896,7.87452073489904,6.41349557731273,8.2951838579201,8.70194952707674,72.4495690938224,6.06717741664533,5.76282265327403,17.1954084404603,5.95513099522137,104547296415.9,5.891307348942168,2.69646824292392,67902226415.8996,3421662.0,816000.0,67.4751103626825,9.100166632195279,26.882000000000005,41215948.0,4.45999104735179,11835053.0,7877665.0,5.64051560163459,7.20611086836196,5.74980735537631,7.23155804852666,1.61573333333333,7.61260893208165,27688111.0,5.35745457295905,5.09137492352795,6571583.0,5.23847322260977
1991,402843000000.0,73.269,48.2092576440577,80013896.0,23.67414640373453,2.14658107165389,2.36136095586848,10.4237385135618,3.81898024886732,6.16281414725959,6.38788854595357,7.53928859667365,9.52090660452823,68.7667653640832,65.511502504643,5.59681729638549,16.279944782077,15.3188883766438,0.8485,1.9978349881887898,42.05373806,389908000000.0,58625381.0,21388515.0,38574105.0,21.744937495919885,5.32149229366861,4.04529349377385,4020864.0,5.67168429202177,5.82035096891506,5.80964568097947,6.762455020007,8.2819514192606,55022968.0,27147830.0,4.95844161010047,13026218.0,6348115.0,31561797143.4065,694000000.0,33559719.0,2446000000.0,37196729730.2406,7284512.0,51.7907423559423,45.41908389965441,2.0968162371721,14.9532898538398,19.1696091187132,5.29584343479588,8.01276998066033,6.79099007353294,8.53353906939799,8.29859644087924,72.2638630271505,5.72122613346913,5.75035125270699,17.3123984592877,5.96522991019521,96657198481.9809,5.867494490142418,4.04703259753471,63000843281.9809,3439841.0,821500.0,70.2058500742828,9.104058625016835,26.730999999999995,41439791.0,4.13113903924898,11964710.0,7943846.0,5.54258933489591,7.35155434877129,6.11157617502542,7.46350076295591,1.65954166666667,7.29201775309108,27875138.0,5.07586104074126,5.09599772485109,6678103.0,5.26444904169224
1992,430042000000.0,73.36,48.2990817408833,80624598.0,23.8121259632134,2.17154509105499,2.65003932930137,10.5560704494646,3.88353585946598,6.45403632008256,6.05871559699339,7.65425311848408,9.50913221705458,68.6285049703242,65.3899256649975,5.69883009558527,16.3419064864136,15.4013179286328,0.7985,1.8604799411357902,44.16286983,408619000000.0,59146205.0,21478393.0,38940940.0,21.899920725021225,5.46219853276615,4.54723625830506,4110633.0,5.51315503797658,6.10004471776981,5.52876755168848,6.84924400972278,8.29579983590221,55331456.0,27256913.0,5.06423015632988,13175596.0,6419833.0,31541088538.0634,685000000.0,35420843.0,1526000000.0,39502452271.2667,7336044.0,51.7009182591167,45.71204668823462,1.85095016964222,15.0295885432622,19.2087564063698,5.32364836003486,7.93665585626088,7.03928280990595,8.78137170370414,7.82563263693628,72.0951862798911,5.51245766043434,5.77134748813016,17.3487432706444,5.87856568692895,122685815300.301,5.842937852056611,5.05697796731731,90967080300.3011,3455876.0,1236000.0,73.7561444443071,9.099014670435938,26.64,41683658.0,3.68616657732196,12117545.0,8006912.0,5.43193089921688,7.2971524139939,6.36950045044538,7.7037698915157,1.56165,6.90597381703798,28074543.0,4.90774207770435,5.12868422707096,6755764.0,5.20840354523193
1993,380096000000.0,73.497,48.3815160142999,81156363.0,23.882608275456004,2.20261308388919,2.89711519283887,10.7742862694774,4.06382963714009,6.82161883452072,5.97173616228235,7.80425022141246,9.39288799447447,68.4909991733261,65.30454453968,5.77074559403633,16.3574375730141,15.4411119590281,0.8453,1.6935383226344198,45.92081207,342611000000.0,59647492.0,21508871.0,39264679.0,22.121977798104673,5.61352455408842,4.99221546835355,4230489.0,5.42078246943622,6.4535742544874,5.46335316888371,6.96452483388579,8.22409747075634,55584804.0,27357173.0,5.14537188777724,13275101.0,6468542.0,29612364340.4242,535000000.0,37000000.0,1559000000.0,35030537589.3725,7384058.0,51.6184839857001,46.00458607356068,1.61072835560925,15.1515632536598,19.254343501292,5.25342732380474,7.6833747299281,7.19158703193149,9.03364763962453,7.28466427714363,71.8906437282716,5.45344951314911,5.83352091666362,17.335070002251,5.73080349155105,114821960532.991,5.8184391055369105,4.47457650752809,77639894484.7905,3470553.0,1418000.0,77.0564195564705,9.09855706569798,26.503,41891684.0,3.22782100941379,12296458.0,8065969.0,5.30519444282082,7.07981591992443,6.54523271761963,7.9417634851235,1.65332083333333,6.4629934019323,28227630.0,4.86399484424601,5.1971032641271,6806560.0,5.09863680712373
1994,426935000000.0,73.71,48.455059156086,81438348.0,23.875260033876806,2.21698429265829,3.03818441976754,11.0439048974979,4.30700859947067,7.17223069033215,5.98453000578034,7.99358136035785,9.16983695589772,68.369268631737,65.253307192856,5.80864357209049,16.3233407094171,15.4313927124752,0.8297,1.5502764327538898,47.97104369,381388000000.0,60028206.0,21410142.0,39461000.0,22.38928520068939,5.73998209286477,5.25335372607821,4358035.0,5.37179876616922,6.79106803915046,5.47695185519322,7.12096219957648,8.05862581542276,55678803.0,27391608.0,5.19528314314358,13293459.0,6477689.0,28374554521.0511,423000000.0,38800000.0,2931000000.0,34197705639.6682,7391398.0,51.544940843914,46.26454523456619,1.48172758560138,15.3073906588459,19.3153000946687,5.25318486297609,7.3381455694888,7.27673936902922,9.25854500730542,6.74847279314419,71.683928665928,5.48866205161622,5.91710081287562,17.2721664365741,5.54642205160805,113840942069.166,5.786787964311311,2.6930563985495,77363207069.1661,3473705.0,1354600.0,79.1315923938292,9.07606573748279,26.29,41977348.0,2.95016550955653,12466086.0,8108051.0,5.27749103611832,6.78244260270962,6.6618076228326,8.15217318302879,1.62279416666667,6.02868115925482,28287195.0,4.90310367956897,5.28698957012993,6815770.0,4.94911999920174
1995,523461000000.0,73.922,48.5158560315289,81678051.0,23.755954593707106,2.1888327183808,3.08942904344796,11.3283164087729,4.50808228627605,7.42478122642731,6.2503372121266,8.21656133410118,8.85217991132574,68.2964303857972,65.2526750591839,5.80846371535268,16.2244689061907,15.356751096081,0.7327,1.49502201427653,51.77306603,463872000000.0,60378049.0,21300002.0,39626806.0,22.66458286100618,5.76761967223854,5.26401524814023,4489050.0,5.31463702991298,7.03633787964062,5.72515771225988,7.32285345328782,7.81339689502499,55783193.0,27439563.0,5.20895201407052,13251830.0,6457705.0,28388674024.6942,228000000.0,42000000.0,1552000000.0,38742699102.5497,7383559.0,51.4841452011631,46.42053745471328,1.54197236066808,15.4791007080121,19.3905738447352,5.404487557684,6.76394391437729,7.3299584785873,9.40940329902111,6.29264284350147,71.5264082940736,5.58211251692158,5.99282307151283,17.1452752971535,5.34398851028801,121816082182.873,5.749432215009134,1.70616041317077,85005217182.8733,3471395.0,1267900.0,80.4817042975643,9.039832500410668,26.078000000000003,42051246.0,3.04430189444342,12643028.0,8153978.0,5.40072698074287,6.27325088305888,6.72729779791598,8.29104216774669,1.4331325,5.66127741722869,28343631.0,5.00133387227743,5.36827684436514,6794125.0,4.77952223764533
1996,524649000000.0,74.133,48.5622938944131,81914831.0,23.57804911254587,2.0978170710535,3.12609952424758,11.5931943375749,4.63047126716572,7.58310248825119,6.62981832951427,8.4550018274985,8.45345680260467,68.2735435840689,65.30854216464,5.79505024427287,16.0975691956045,15.252476544891,0.7694,1.46585845994395,54.24296531,459098000000.0,60725922.0,21188909.0,39779721.0,22.89157249099786,5.62908626364996,5.14553082971821,4611740.0,5.23602971312253,7.19130512477128,6.09723971829706,7.55427987132401,7.49962807244947,55926158.0,27517826.0,5.21024138124931,13186297.0,6426648.0,28237124685.5922,246000000.0,44100000.0,1975000000.0,36701189772.0008,7367007.0,51.4377061055869,46.46962160354373,1.73880647510815,15.6288872203266,19.438981290469,5.63050002742419,6.13620187214212,7.41098038300888,9.47656468881824,5.9412247961957,71.4141051831925,5.69725396773474,6.00027134183095,16.9927004792325,5.19737889312872,118323129017.474,5.702614115928943,1.44972701963241,83177914017.474,3462965.0,1266000.0,81.6484693106268,8.99349593970352,25.867000000000004,42135110.0,3.42833448397828,12802377.0,8190636.0,5.60590797065102,5.70773774659382,6.78966402128127,8.35850542263374,1.50477416666667,5.37972532563045,28408332.0,5.12454889100787,5.38503029241247,6759649.0,4.65720487122926
1997,512891000000.0,74.342,48.5948532866025,82034771.0,23.40134449400308,1.97899377611382,3.20451834893827,11.8230008416565,4.67090840967235,7.53155611557889,6.87929163140286,8.69184931247666,7.97424353101763,68.2816304766706,65.4046031039426,5.80531828581562,15.9788196846933,15.1534137264354,0.8866,1.40930173264786,55.50364914,445731000000.0,60986289.0,21048482.0,39864677.0,23.050929203753896,5.402653141256,5.02366213909282,4713201.0,5.14110421372891,7.14582017089609,6.35915845075978,7.78505940882735,7.1142345018725,56014679.0,27581183.0,5.23010664513865,13108188.0,6390209.0,27722233452.7427,60000000.0,45200000.0,957000000.0,31267710403.0556,7328811.0,51.4051467133975,46.45227369775697,1.96858030693201,15.739549838636,19.4419831696219,5.9271313640438,5.82831964549226,7.53034066334001,9.44900403986254,5.7249809359096,71.3250394090173,5.78832216989306,5.90502832717574,16.8519597493262,5.14161313633489,105207935384.78,5.644329334418101,1.93937198922729,77586698432.98,3442267.0,1049000.0,83.2319368540699,8.933786138075524,25.658,42170094.0,3.87456367554422,12911904.0,8198703.0,5.88873920914047,5.43764282452489,6.87783108729506,8.35683227880754,1.73405583333333,5.21177035507058,28433497.0,5.22751481674836,5.31244079180047,6717979.0,4.61086628949632
1998,543752000000.0,74.551,48.6148800414718,82047195.0,23.227655484321474,1.87336526616557,3.37815366449473,12.0471369539425,4.63096000777736,7.30474828527281,7.03093592682317,8.9276151092445,7.42618880976932,68.2916576013829,65.5065877241349,5.85293596764775,15.8625512075326,15.0537573318744,0.8997,1.39089478616645,57.07494898,471474000000.0,61167004.0,20880191.0,39887145.0,23.203113883184297,5.18424043196263,4.95786462338978,4805259.0,5.03045350451627,6.93578362452515,6.53385508558534,8.00722902518278,6.67124843422524,56031389.0,27617610.0,5.27969677405402,13014778.0,6346672.0,28071455842.8472,543000000.0,46530000.0,1830000000.0,31200768077.998096,7275566.0,51.3851199585282,46.430769367505775,2.16465801550481,15.8457911910845,19.4396549439907,6.29570357072056,5.75509699863354,7.67915994005094,9.31274384836205,5.6577487825102,71.2354301585339,5.84548888714679,5.7479489115391,16.7174328875237,5.11654800833679,108265125242.492,5.57866296671977,0.911183535014417,74024121432.2423,3412301.0,949200.0,83.9903325585578,8.867537762869285,25.448999999999998,42160050.0,4.26709638412197,13001027.0,8195768.0,6.24421211779926,5.38164609530137,6.99219376806725,8.27037848960032,1.7596676,5.16939490351743,28413779.0,5.30064618033075,5.18352310099337,6668107.0,4.59053745682706
1999,543539000000.0,74.758,48.6264968295473,82100243.0,23.082971443023396,1.83497424687572,3.60341134181386,12.3810453777703,4.65861555571161,6.98776132458544,7.11461877017154,9.13114519925781,6.88325229312052,68.1951939972264,65.5057618774057,5.92036798354544,15.7414771380961,14.9455221370989,0.938283072395239,1.39507435456434,59.11205744,474047000000.0,61376500.0,20723743.0,39922472.0,23.554927965461427,5.09882771935243,4.93039874535397,4942819.0,5.01494438844956,6.64517513324408,6.64624795966077,8.19805497406004,6.23695453817508,55988420.0,27628870.0,5.34741556235556,12923791.0,6303688.0,28806611332.5281,129000000.0,48210000.0,1885000000.0,30690158425.5813,7249421.0,51.3735031704527,46.63789940848483,2.28404423336908,16.0633288646776,19.5487159854955,6.64990766748797,5.7790293304339,7.86435977643517,9.07204280970728,5.68634884580893,71.0365574213415,5.86809140433294,5.55821171838073,16.5823972008882,5.10381749896207,93407192492.0089,5.527776917875734,0.585433064230794,61038802742.0089,3392756.0,975500.0,84.482039736113,8.82996290278946,25.242000000000004,42177771.0,4.50454513233952,13188032.0,8245213.0,6.584458408823,5.40533386859296,7.14425064089146,8.09453975508053,0.938283072395239,5.21222988701073,28359550.0,5.33851671186699,5.01668549383548,6620103.0,4.58142108090782
2000,551810000000.0,74.965,48.6317933106391,82211508.0,22.966198664885656,1.89393264147495,3.79337460627564,12.8610576645114,4.82409713978374,6.44777036676435,7.16531245314081,9.25839767748109,6.42416852649403,67.9599139328551,65.3654903983931,5.98177364558077,15.6078090215116,14.821254048004,1.08270508132601,1.35888303317903,61.58058528,497197000000.0,61629857.0,20581651.0,39980931.0,24.179367530879688,5.23352108919886,4.89540942709468,5141971.0,5.14421566845543,6.14600160977249,6.70770326122872,8.31726329892026,5.87140024187168,55870870.0,27604224.0,5.40659502563209,12831415.0,6259101.0,28760487620.6275,113000000.0,50220000.0,1653000000.0,26497593164.388702,7259533.0,51.3682066893609,47.14556619576534,2.34965327697703,16.4322770456333,19.8132555536029,6.91200082662543,6.04442360286901,8.07971388230719,8.74110247434679,5.77331320593878,70.7003204711604,5.85411745519287,5.35328970772926,16.4386218643283,5.10355851101825,87496869035.2706,5.491521747324516,1.44026838719736,56890479485.2706,3384417.0,906000.0,85.6988078472918,8.830312418061958,25.035,42230577.0,4.54010936885393,13509223.0,8367252.0,6.83291083847434,5.65849615701312,7.33668326234302,7.84414138632072,1.08270508132601,5.31407058507195,28266646.0,5.33681975737686,4.83201132713038,6572314.0,4.58264769524149
2001,571645000000.0,75.17,48.6337448295132,82349925.0,22.795722626831278,2.00838536633933,3.91722121411466,13.3969297480574,5.05895442811469,5.85349025051643,7.24329511353249,9.30744738108587,6.07819368111165,67.7047121950968,65.2026320424325,5.98051205608615,15.4337785643802,14.655583127422,1.11653308564468,1.3234383027941001,64.19711382,486119000000.0,61902439.0,20447486.0,40049852.0,24.904483525896794,5.47936283748209,4.83987460384706,5365451.0,5.35322774795714,5.59255937193639,6.7682351797748,8.36918403739831,5.59663379278558,55754780.0,27580762.0,5.40528050435121,12709705.0,6199323.0,28848969843.4573,133000000.0,52330000.0,918000000.0,25815401959.228302,7293731.0,51.3662563972614,47.70020615272807,2.41236873948868,16.8615092405231,20.1417848301454,7.08246329980181,6.41885155346816,8.30966683211587,8.3373093862571,5.88473237802624,70.3473729559336,5.83192308001796,5.20942895505394,16.2556972960091,5.06575628486898,82131887553.9414,5.473840861100804,1.98385731334476,51403889553.9414,3388441.0,903000.0,87.3989499142195,8.856997744685255,24.83,42300074.0,4.46931964085915,13885440.0,8519990.0,6.99142077670188,6.03220992084936,7.55848056726351,7.53133408157628,1.11653308564468,5.4406009087702,28174019.0,5.32197340537623,4.70041525059545,6510383.0,4.54988737247537
2002,615831000000.0,75.374,48.6374093762042,82488495.0,22.53796540767732,2.1235221245294,3.96979726268365,13.9548314590999,5.35790915234024,5.56896276750672,7.36235111745571,9.27246932729745,5.87644429976316,67.4780855395371,65.0642193790347,5.88473219807471,15.2081874895084,14.4413734698297,1.05755899623965,1.3279581209234301,65.89850481,490283000000.0,62174878.0,20313617.0,40120267.0,25.658296518193847,5.69950425342614,4.76688426847415,5598716.0,5.63898639526133,5.33381411987257,6.85756823083415,8.36156806789456,5.44216440576032,55661657.0,27566557.0,5.32231918115971,12545005.0,6118554.0,29338445969.7493,71000000.0,53670000.0,924000000.0,27611355672.4383,7318274.0,51.3625906237958,48.196261925871156,2.50360291954661,17.3137269709545,20.4944071511356,7.05042143508506,6.66742990392614,8.54269753923514,7.86671504429627,5.97793634235205,70.0272020031317,5.84177422621406,5.1632003430276,16.0179665377683,4.97003399666603,89142540697.4245,5.454122483360562,1.42080615551521,51170639197.4245,3391094.0,980001.0,88.6407195744564,8.871872374444461,24.626000000000005,42368228.0,4.38903223397399,14281833.0,8683117.0,6.95403391906961,6.29912242591424,7.78590316272535,7.1537687884337,1.05755899623965,5.54648901278928,28095100.0,5.32978724574097,4.65391305786311,6426451.0,4.46514123080685
2003,751560000000.0,75.577,48.6456666217151,82534176.0,22.227200560844107,2.21198244022764,3.95308288202698,14.5454778633138,5.71827882794262,5.51074919138862,7.51380074104731,9.13767598673269,5.82671491411254,67.2508157803042,64.9191724488973,5.73492961731045,14.9479740812699,14.1956076622847,0.884047927184961,1.31692486502826,66.66887122,604612000000.0,62376854.0,20157322.0,40149300.0,26.469879500924126,5.86051211544328,4.67602456697184,5839908.0,5.99680857827503,5.2892916241613,6.97665035583866,8.27717709051265,5.41570780229147,55504907.0,27515911.0,5.19056777154781,12337187.0,6016791.0,29236785543.5194,63000000.0,54233000.0,1652000000.0,32997363017.129604,7330437.0,51.3543333782849,48.69708006176823,2.66213371311655,17.8012101384259,20.885219888818,6.84719299696456,6.81971376133157,8.77675389083321,7.33952593264416,6.04325983235872,69.7122886881464,5.89690144073299,5.14780797563713,15.7422334485398,4.85949585559225,96835206408.4992,5.435439241613564,1.03422218628564,50694032408.4992,3390456.0,960393.0,89.5574615623787,8.88169889767846,24.423000000000002,42384876.0,4.35187462812787,14692082.0,8852175.0,6.75380954095348,6.48126449068527,8.00866673918193,6.72305319013867,0.884047927184961,5.62112197329357,27988996.0,5.37242964184034,4.63764405945818,6320397.0,4.36739583127868
2004,909887000000.0,75.779,48.6589699568481,82516260.0,21.921094408879434,2.29397092340765,3.99937901340185,15.2110029943839,6.06227671677183,5.54327520586714,7.70024013917929,8.90382525696083,5.87059679667164,66.9508194336933,64.6934657720505,5.55609778505718,14.6763520145583,13.9370541001743,0.803921647747605,1.2689573964039902,67.09515474,715742000000.0,62529997.0,19986263.0,40151562.0,27.442276007057398,6.00963424462726,4.67368874013373,6107455.0,6.33965249960235,5.32317115632686,7.13297713536538,8.10372966477972,5.47074272071019,55245312.0,27407191.0,5.02490146566487,12110377.0,5904391.0,28813200434.2282,237000000.0,54526000.0,1102000000.0,35776573894.1079,7338962.0,51.3410300431519,49.36337041593683,2.85537634080258,18.3728285517484,21.3694801277751,6.55492878208523,6.90308817044934,8.97661846117847,6.82475423632235,6.07876740583569,69.3325973342312,5.97650287968121,5.1408073076133,15.4563996713849,4.75949457871442,97169968440.5447,5.418442607633581,1.66573696655992,48822652440.5447,3388152.0,876614.0,91.0492533059359,8.893958596766263,24.221000000000004,42364698.0,4.34650464341178,15160571.0,9053116.0,6.47183332637676,6.59882279012682,8.19903767324931,6.30049437906127,0.803921647747605,5.65761980583128,27838121.0,5.43503712022294,4.63078090239431,6205986.0,4.28137173211517
2005,970914000000.0,75.98,48.6812924388375,82469422.0,21.62282652285675,2.40665435474822,4.1690184778182,15.9137165416896,6.31964232926699,5.80441198971052,7.91463127239258,8.58610365620877,5.97268257577381,66.6050547991774,64.4100198106703,5.36356991640827,14.4018960311465,13.6758541004656,0.803800192161416,1.06562970052135,67.46649098,777073000000.0,62660267.0,19809155.0,40147180.0,28.515927636072323,6.17699771588838,4.80922287298029,6388908.0,6.59307697872461,5.58257563187976,7.32834761397974,7.85714962688684,5.58114918683635,54928804.0,27259764.0,4.84451209161112,11877160.0,5787928.0,24384911000.0,199000000.0,54791000.0,2086000000.0,30324965179.3265,7361593.0,51.3187075611625,50.138754158929075,3.01840137985624,18.9930491696761,21.914126088864,6.0477411319193,6.95378715432676,9.10113037940204,6.39968253047233,6.08302620355419,68.9190105924267,6.05581369866645,5.14351374510363,15.1672728658836,4.66018920437172,101675919831.833,5.412514440769938,1.54691114751329,45139728831.8326,3391496.0,699996.0,92.457704355053,8.926451551946126,24.02,42322242.0,4.33482852127077,15663458.0,9274549.0,5.98395135354518,6.66545136908132,8.31813491530767,5.94697775405568,0.803800192161416,5.65306169212853,27669039.0,5.49322066696923,4.63456673441381,6089232.0,4.19677527444071
